VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
4425,MARTIGNETTI COMPANIES,27195,JCB No 69 Sparkling Rose,13.51,19.99,750.0,360.0,4863.6,212.0,4237.880000000001,2438.78,23.560000000000002,144929.24,-625.7199999999993,-14.764929634628615,0.5888888888888889,0.8713463278230119
2000,SOUTHERN WINE & SPIRITS NE,33971,Zenato Valpolicella Clsc Ri,19.07,28.99,750.0,255.0,4862.85,241.0,7242.59,3575.81,26.840000000000003,19016.59,2379.74,32.857582715575504,0.9450980392156862,1.4893714591237648
3252,E & J GALLO WINERY,23851,Louis M Martini Cab Svgn,6.81,10.49,750.0,714.0,4862.340000000001,713.0,7479.370000000003,1090.9600000000003,80.13000000000001,61966.909999999996,2617.0300000000016,34.98997910251801,0.9985994397759104,1.53822439401605
1392,CONSTELLATION BRANDS INC,10531,Franciscan Est Svgn Bl Napa,9.86,14.99,750.0,493.0,4860.979999999999,431.0,6726.690000000002,4329.190000000001,47.72000000000001,79528.99,1865.7100000000037,27.735929558222587,0.8742393509127789,1.3838135519998034
4425,MARTIGNETTI COMPANIES,31524,Rosemount Pnt Nr Ausl,6.03,8.99,750.0,806.0,4860.18,867.0,7923.330000000004,4650.9100000000035,96.16999999999996,144929.24,3063.1500000000033,38.65988164067383,1.0756823821339951,1.6302544350209258
1392,CONSTELLATION BRANDS INC,18817,The Dreaming Tree Everyday,8.6,12.99,750.0,565.0,4859.0,1195.0,15925.05,10234.360000000004,132.5099999999999,79528.99,11066.05,69.48832185770218,2.1150442477876106,3.277433628318584
516,BANFI PRODUCTS CORP,28238,Banfi Pnt Grigio Rime,5.95,10.99,750.0,816.0,4855.200000000001,822.0,7485.780000000004,4300.290000000003,91.34999999999998,8510.410000000002,2630.5800000000036,35.14102738792754,1.0073529411764706,1.5418067226890764
9165,ULTRA BEVERAGE COMPANY LLP,19513,SakeMoto Junmai Sake,5.88,8.99,720.0,825.0,4851.0,837.0,7524.630000000005,4665.810000000002,91.41000000000001,68054.70000000003,2673.6300000000047,35.531713851711025,1.0145454545454546,1.5511502782931363
10754,PERFECTA WINES,36081,La Clarence Haut Brion 10,134.58,274.99,750.0,36.0,4844.88,54.0,10610.46,2947.3500000000004,6.0600000000000005,28720.52,5765.579999999999,54.338643187948485,1.5,2.190035666518056
4425,MARTIGNETTI COMPANIES,25643,Kunde Magnolia Lane Svgn Bl,7.89,12.99,750.0,614.0,4844.46,559.0,8003.4100000000035,5121.410000000003,62.02,144929.24,3158.9500000000035,39.47005089080782,0.9104234527687296,1.65207474104441
516,BANFI PRODUCTS CORP,37923,Five Rivers Cab Svgn,7.43,13.99,750.0,652.0,4844.36,722.0,8571.780000000004,6268.720000000004,79.88000000000001,8510.410000000002,3727.4200000000046,43.48478379053129,1.107361963190184,1.7694349718022617
4425,MARTIGNETTI COMPANIES,27408,Hourglass Blueline Est Cab S,80.53,119.99,750.0,60.0,4831.8,11.0,1319.8899999999999,839.93,1.22,144929.24,-3511.9100000000003,-266.0759608755276,0.18333333333333332,0.2731673496419553
9165,ULTRA BEVERAGE COMPANY LLP,11366,Two Oceans WestrnCape Shiraz,6.07,9.99,750.0,796.0,4831.72,723.0,6964.770000000004,3910.9300000000026,80.33999999999997,68054.70000000003,2133.050000000004,30.626280551978063,0.9082914572864321,1.4414680486452036
1485,CASTLE BRANDS CORP.,2086,Jefferson's Rsv Groth Resrve,58.82,79.99,750.0,82.0,4823.24,199.0,15918.009999999995,11838.519999999997,156.94999999999996,8497.589999999998,11094.769999999995,69.6994787665041,2.426829268292683,3.300273260298056
90046,CANDIA VINEYARDS,18533,Candia Vyds Diamond,10.27,14.99,750.0,469.0,4816.629999999999,490.0,7345.100000000003,5606.260000000003,54.15000000000003,194.13000000000005,2528.470000000004,34.42390164871823,1.044776119402985,1.5249458646398009
480,BACARDI USA INC,4290,Bacardi Tangerine Rum,7.87,13.99,750.0,611.0,4808.570000000001,1063.0,11563.370000000008,7874.870000000004,837.7600000000001,89286.26999999999,6754.8000000000075,58.41549652047805,1.739770867430442,2.404741950309553
4425,MARTIGNETTI COMPANIES,27480,Lanson Black Label Brut,26.71,38.99,750.0,180.0,4807.800000000001,44.0,1730.5600000000002,1416.64,4.850000000000001,144929.24,-3077.2400000000007,-177.81758505917162,0.24444444444444444,0.35994841715545567
9552,M S WALKER INC,20781,Steele Clear Lake Merlot Cty,9.73,17.99,750.0,494.0,4806.620000000001,514.0,8047.8600000000015,5886.230000000003,56.800000000000026,55551.819999999985,3241.2400000000007,40.27455745999558,1.040485829959514,1.674328322188981
10754,PERFECTA WINES,36070,Ch Cos D'Estournel 10,240.26,499.99,750.0,20.0,4805.2,21.0,7517.79,1789.95,2.3600000000000003,28720.52,2712.59,36.0822794996934,1.05,1.5645113626904188
4425,MARTIGNETTI COMPANIES,22649,San Felice Campogiovanni Bru,33.55,48.99,750.0,143.0,4797.65,121.0,6048.790000000001,3699.26,13.440000000000003,144929.24,1251.1400000000012,20.68413682736549,0.8461538461538461,1.2607818411097103
4425,MARTIGNETTI COMPANIES,21442,Chapoutier Cotes du Rhone R,8.66,12.99,750.0,554.0,4797.639999999999,521.0,6767.790000000001,4377.630000000003,57.69000000000002,144929.24,1970.1500000000015,29.11068458093412,0.9404332129963899,1.4106498194945851
8004,SAZERAC CO INC,151,Pirassununga Cachaca 51 Rum,11.5,15.99,1000.0,417.0,4795.5,362.0,5788.380000000001,3022.110000000001,380.0999999999999,50293.62000000002,992.880000000001,17.152985809501118,0.86810551558753,1.2070441038473572
10754,PERFECTA WINES,19845,The Rule Cab Svgn Napa Vly,13.24,21.99,750.0,362.0,4792.879999999999,380.0,5026.200000000001,1851.6300000000006,42.489999999999995,28720.52,233.32000000000153,4.642075524252944,1.0497237569060773,1.0486805428051613
9552,M S WALKER INC,5476,Signatory Bowmore Islay 02,77.2,104.99,750.0,62.0,4786.4,25.0,2624.7499999999995,1784.8299999999997,19.71,55551.819999999985,-2161.65,-82.35641489665684,0.4032258064516129,0.5483766505097777
7153,PINE STATE TRADING CO,19646,JP Chenet Pnt Noir,5.99,8.99,750.0,799.0,4786.009999999998,780.0,7773.2000000000035,5143.820000000003,86.36999999999999,15884.819999999998,2987.190000000005,38.429346987083875,0.9762202753441802,1.6241503883192903
9552,M S WALKER INC,4813,Monteru Sherry French Brandy,39.85,54.99,750.0,120.0,4781.999999999999,5.0,274.95,274.95,3.95,55551.819999999985,-4507.049999999999,-1639.2253136933984,0.041666666666666664,0.05749686323713928
10754,PERFECTA WINES,37910,Krupps Brothers Veraison,51.33,79.99,750.0,93.0,4773.6900000000005,64.0,5119.360000000001,3759.53,7.090000000000002,28720.52,345.6700000000001,6.752211213901739,0.6881720430107527,1.0724114888063532
4425,MARTIGNETTI COMPANIES,25622,Forest Glen Chard,5.33,10.99,750.0,895.0,4770.35,939.0,8401.610000000004,3062.6100000000015,105.00999999999998,144929.24,3631.260000000004,43.22100168896202,1.0491620111731843,1.7612145859318507
4425,MARTIGNETTI COMPANIES,26851,Eric Kent Stiling Vyd Pnt Nr,33.11,49.99,750.0,144.0,4767.839999999999,54.0,2699.46,1349.73,6.010000000000002,144929.24,-2068.379999999999,-76.62199106487961,0.375,0.5661809121111447
9552,M S WALKER INC,27167,Dom De La Janasse 13 Ch Pape,39.73,59.99,750.0,120.0,4767.6,33.0,1979.67,1679.72,3.6300000000000003,55551.819999999985,-2787.9300000000003,-140.82801679067725,0.275,0.4152340800402718
4425,MARTIGNETTI COMPANIES,38011,Yellow Tail RSV Shiraz Ausl,6.45,9.99,750.0,739.0,4766.55,772.0,8818.280000000004,5670.030000000003,85.53999999999999,144929.24,4051.730000000004,45.94694203404748,1.0446549391069013,1.850034091743505
10754,PERFECTA WINES,26460,Golan Heights Yarden Cab Svg,23.33,34.99,750.0,204.0,4759.32,89.0,3017.11,2104.38,9.860000000000003,28720.52,-1742.2099999999996,-57.74433149603427,0.4362745098039216,0.6339372011127641
8150,SEA HAGG DISTILLERY LLC,4355,Sea Hagg Spiced Rum,19.91,25.49,750.0,239.0,4758.49,376.0,9319.240000000002,8406.110000000002,296.7799999999998,935.5199999999999,4560.750000000002,48.93907657705994,1.5732217573221758,1.9584448007666302
8673,STE MICHELLE WINE ESTATES,16989,Red Diamond Malbec,6.07,11.99,750.0,783.0,4752.81,775.0,7441.250000000004,4249.520000000002,86.06999999999996,15919.700000000003,2688.4400000000032,36.12887619687555,0.9897828863346104,1.5656527401684484
10754,PERFECTA WINES,36078,Ch Angelus 10,279.45,569.99,750.0,17.0,4750.65,17.0,6935.83,1223.97,1.9100000000000001,28720.52,2185.1800000000003,31.505674158680364,1.0,1.459974950796207
6359,OLE SMOKY DISTILLERY LLC,1030,Ole Smoky Pumpkin Pie,13.56,18.99,750.0,350.0,4745.999999999999,328.0,6228.720000000001,4025.8800000000006,258.4599999999999,1922.0,1482.720000000002,23.804569799252523,0.9371428571428572,1.312414664981037
9165,ULTRA BEVERAGE COMPANY LLP,23954,Notre Dame Luberon Rose,6.49,9.99,750.0,731.0,4744.19,734.0,7332.6600000000035,4135.860000000002,81.49000000000001,68054.70000000003,2588.470000000004,35.30055941500087,1.0041039671682626,1.5456084178753389
10754,PERFECTA WINES,605,Alate Kosher Wine,9.67,16.99,750.0,490.0,4738.3,526.0,7967.7400000000025,4539.010000000002,58.44999999999999,28720.52,3229.4400000000023,40.531443044075246,1.073469387755102,1.681560897368255
4425,MARTIGNETTI COMPANIES,17084,Copain Tous Ensemble Pnt Nr,15.89,23.99,750.0,298.0,4735.220000000001,219.0,5253.81,1943.1900000000005,24.450000000000003,144929.24,518.5899999999992,9.87074142384287,0.7348993288590604,1.1095176148098713
9552,M S WALKER INC,26892,Leyda Pnt Nr Leyda Vly,9.8,14.99,750.0,483.0,4733.4,324.0,3969.5600000000004,2171.3100000000004,36.09,55551.819999999985,-763.8399999999992,-19.24243492981588,0.6708074534161491,0.8386276249630288
7153,PINE STATE TRADING CO,23013,Marietta Clrs Christo Red,10.66,15.99,750.0,444.0,4733.04,264.0,4224.3600000000015,3120.050000000001,29.200000000000003,15884.819999999998,-508.6799999999985,-12.041587364713195,0.5945945945945946,0.8925257339891489
516,BANFI PRODUCTS CORP,15043,Cuvee Aurora Rose Sparkling,15.75,22.99,750.0,300.0,4725.0,320.0,7380.800000000003,5604.5700000000015,35.39000000000001,8510.410000000002,2655.800000000003,35.98254931714722,1.0666666666666667,1.5620740740740746
3664,WILLIAM GRANT & SONS INC,5071,Drambuie 15 Yr Old,25.92,34.99,750.0,182.0,4717.4400000000005,164.0,5738.360000000001,4863.610000000001,129.35999999999996,30234.42000000001,1020.9200000000001,17.791145902313552,0.9010989010989011,1.2164139872473205
9552,M S WALKER INC,26160,Eagle Glen Cab Svgn Napa Vly,14.56,21.99,750.0,324.0,4717.4400000000005,317.0,6970.830000000001,4419.990000000002,35.160000000000004,55551.819999999985,2253.3900000000003,32.32599274404913,0.9783950617283951,1.477672212047212
660,SAZERAC NORTH AMERICA INC.,861,Barton Gin,4.67,6.49,1000.0,1010.0,4716.7,978.0,6347.220000000004,2550.5700000000015,1026.9,17932.329999999994,1630.520000000004,25.68872671815382,0.9683168316831683,1.345690843174254
8673,STE MICHELLE WINE ESTATES,15463,Antinori Tignanello,54.19,85.99,750.0,87.0,4714.529999999999,103.0,9115.97,4430.499999999999,11.47,15919.700000000003,4401.4400000000005,48.28273897347184,1.1839080459770115,1.9335904109211315
9815,WINE GROUP INC,6446,Franzia Tap Wh Grenache Cal,9.8,14.99,5000.0,481.0,4713.8,450.0,7592.500000000002,3503.9200000000014,337.5,27100.409999999996,2878.7000000000016,37.9150477444847,0.9355509355509356,1.6106962535533966
7153,PINE STATE TRADING CO,2802,SW4 London Dry Gin,18.93,29.99,750.0,249.0,4713.57,513.0,12819.869999999999,6672.33,404.39,15884.819999999998,8106.299999999999,63.23231046804687,2.0602409638554215,2.719779275580929
9165,ULTRA BEVERAGE COMPANY LLP,5171,Fernet-Branca Italian Liquer,1.83,2.49,50.0,2566.0,4695.78,1262.0,3142.380000000003,819.21,65.61000000000003,68054.70000000003,-1553.399999999997,-49.43386859641404,0.49181605611847234,0.669192338653004
9744,FREDERICK WILDMAN & SONS,19360,Finca La Linda Cab Svgn,7.43,10.99,750.0,631.0,4688.33,779.0,8189.2100000000055,5276.970000000003,86.33999999999997,3999.9299999999994,3500.8800000000056,42.74991116359213,1.2345483359746434,1.746722180392593
3664,WILLIAM GRANT & SONS INC,717,Balvenie 30 Yr Single Barrel,781.24,999.99,750.0,6.0,4687.44,3.0,2999.9700000000003,2999.9700000000003,2.37,30234.42000000001,-1687.4699999999993,-56.24956249562493,0.5,0.640001792022938
10754,PERFECTA WINES,11449,Cambridge & Sunset Pnt Nr,8.84,16.99,750.0,530.0,4685.200000000001,490.0,6808.100000000001,2946.860000000001,54.66000000000001,28720.52,2122.9000000000005,31.181974412831774,0.9245283018867925,1.4531076581576028
4425,MARTIGNETTI COMPANIES,39681,Jaume Serra Cristalino Brut,2.64,3.99,187.0,1774.0,4683.360000000001,1546.0,6168.5400000000045,1967.070000000002,43.96999999999999,144929.24,1485.180000000004,24.076685893258418,0.8714768883878241,1.3171184790406896
1703,ALISA CARR BEVERAGES,90087,Ch Mouton Rothschild 12 Paui,311.25,469.99,750.0,15.0,4668.75,36.0,16919.64,7049.8499999999985,4.040000000000001,172.00000000000003,12250.89,72.4063277942084,2.4,3.6240192771084336
4692,KOBRAND CORPORATION,5322,Linie Aquavit,17.42,22.99,750.0,268.0,4668.5599999999995,438.0,10921.620000000003,7104.1500000000015,345.1699999999999,9139.38,6253.060000000003,57.253960493040424,1.6343283582089552,2.339398015662218
9751,VINEDREA WINES LLC,1542,Bowen's American Whiskey,22.72,29.99,750.0,205.0,4657.599999999999,440.0,11385.600000000002,8196.86,346.9599999999999,24.53,6728.000000000003,59.09218662169759,2.1463414634146343,2.444520783236002
4425,MARTIGNETTI COMPANIES,33719,Dom Le Sang des Cailloux Va,21.56,32.99,750.0,216.0,4656.959999999999,81.0,2672.19,2111.36,8.940000000000003,144929.24,-1984.769999999999,-74.27503283823377,0.375,0.5738056586270873
9165,ULTRA BEVERAGE COMPANY LLP,18278,Cecchi Nobile Montepulciano,16.1,24.99,750.0,289.0,4652.9,300.0,7202.000000000001,4586.09,33.260000000000005,68054.70000000003,2549.1000000000013,35.3943349069703,1.0380622837370241,1.54785187732382
9625,WESTERN SPIRITS BEVERAGE CO,2880,Bird Dog Chocolate Whiskey,11.02,15.99,750.0,422.0,4650.44,573.0,8970.27,5846.260000000003,451.7000000000001,1933.1899999999996,4319.830000000001,48.15719036327781,1.3578199052132702,1.9289078022724735
10754,PERFECTA WINES,23897,Michel Chapoutier Vigne Rose,10.66,15.99,750.0,436.0,4647.76,437.0,6987.630000000001,3693.6900000000014,48.58999999999999,28720.52,2339.870000000001,33.485888634630065,1.0022935779816513,1.5034403669724772
90046,CANDIA VINEYARDS,11480,Candia Vyds Noiret Vault RSV,10.06,14.99,750.0,462.0,4647.72,443.0,6640.570000000003,5096.600000000002,48.96000000000003,194.13000000000005,1992.850000000003,30.010225025863775,0.9588744588744589,1.4287801330544876
3089,SIDNEY FRANK IMPORTING CO,5054,Jagermeister Spice,1.42,1.99,50.0,3273.0,4647.66,6216.0,12369.840000000037,5850.60000000002,319.15000000000026,8549.550000000001,7722.180000000037,62.42748491492222,1.8991750687442712,2.661519990705008
660,SAZERAC NORTH AMERICA INC.,4365,Calypso Silver Rum,0.73,0.99,50.0,6365.0,4646.449999999997,2249.0,2226.5100000000016,882.089999999999,116.16000000000011,17932.329999999994,-2419.9399999999955,-108.68758730030379,0.3533385703063629,0.4791851843880819
7153,PINE STATE TRADING CO,27220,Poggio Antico 10 Rsva BdMont,77.41,119.99,750.0,60.0,4644.599999999999,2.0,229.98,114.99,0.22,15884.819999999998,-4414.62,-1919.5669188625097,0.03333333333333333,0.049515566464281104
7153,PINE STATE TRADING CO,17617,Nostor Tinto Priorat,10.34,15.99,750.0,449.0,4642.66,451.0,7242.490000000002,4259.350000000001,50.06000000000001,15884.819999999998,2599.8300000000017,35.89690838371887,1.0044543429844097,1.559987162531825
9744,FREDERICK WILDMAN & SONS,25426,Fattoire Barbi 13 MdScansano,13.33,19.99,750.0,348.0,4638.84,81.0,1619.1900000000005,1199.4,8.950000000000001,3999.9299999999994,-3019.6499999999996,-186.4913938450706,0.23275862068965517,0.3490506247251469
4425,MARTIGNETTI COMPANIES,14666,Raymond Family Clsc Cab Svgn,11.68,19.99,750.0,397.0,4636.96,387.0,7258.130000000001,4967.340000000001,42.760000000000005,144929.24,2621.170000000001,36.11357195310639,0.9748110831234257,1.5652776819295402
10754,PERFECTA WINES,26804,L Aubry Fils Brut 1er Cru,27.58,39.99,750.0,168.0,4633.44,108.0,4318.92,3439.14,11.910000000000002,28720.52,-314.5199999999995,-7.282376149592943,0.6428571428571429,0.9321195483269451
1392,CONSTELLATION BRANDS INC,13693,Toasted Head Untamed Red,7.58,10.99,750.0,611.0,4631.38,535.0,6142.650000000002,4567.010000000003,59.12000000000002,79528.99,1511.2700000000023,24.602899400096074,0.8756137479541735,1.3263109483566458
3960,DIAGEO NORTH AMERICA INC,1779,Forged Oak Bourbon Whiskey,46.76,64.99,750.0,99.0,4629.240000000001,99.0,6434.009999999998,4549.299999999999,78.05,257032.07000000007,1804.7699999999977,28.05046930296966,1.0,1.3898631308810945
4425,MARTIGNETTI COMPANIES,22645,Gaston & Ravaut Bourgog Vlg,22.36,33.99,750.0,207.0,4628.5199999999995,161.0,5144.39,3374.94,17.85,144929.24,515.8700000000008,10.027816709075339,0.7777777777777778,1.1114546334465447
9552,M S WALKER INC,27163,Rio Madre 14 Rioja Tempranlo,7.14,10.99,750.0,648.0,4626.719999999998,272.0,2989.2800000000007,1879.2900000000004,30.180000000000003,55551.819999999985,-1637.4399999999978,-54.777070063694175,0.41975308641975306,0.6460905349794243
8673,STE MICHELLE WINE ESTATES,37422,Stags Leap Fay Cab Svgn Napa,75.81,115.99,750.0,61.0,4624.410000000001,38.0,4647.62,2913.7599999999998,4.22,15919.700000000003,23.209999999999127,0.4993953894681391,0.6229508196721312,1.005019018642378
1587,VINEYARD BRANDS INC,17024,Marques de Caceres Albarino,8.72,12.99,750.0,530.0,4621.599999999999,529.0,6843.710000000002,4338.620000000002,58.61000000000002,6070.089999999999,2222.1100000000024,32.469376989965994,0.9981132075471698,1.4808096763025798
10754,PERFECTA WINES,27367,Ch Haut Bommes Sauternes 10,13.79,19.99,375.0,335.0,4619.649999999999,143.0,2858.5700000000006,2138.93,8.300000000000002,28720.52,-1761.079999999998,-61.60702728986863,0.42686567164179107,0.6187849728875567
4425,MARTIGNETTI COMPANIES,39334,Michael David Chard,10.45,16.99,750.0,442.0,4618.900000000001,408.0,6523.920000000001,4125.420000000002,45.18000000000001,144929.24,1905.0200000000004,29.200542005420054,0.9230769230769231,1.41244019138756
17035,PERNOD RICARD USA,1667,Redbreast 21 Yr Old Irish,153.84,199.99,750.0,30.0,4615.2,47.0,11749.529999999999,10999.56,37.12,123780.21999999997,7134.329999999999,60.720130932896886,1.5666666666666667,2.5458333333333334
6785,PALM BAY INTERNATIONAL INC,23423,Santa Rita RSV Chard,6.8,10.99,750.0,678.0,4610.4,814.0,8522.860000000002,5041.190000000002,90.34999999999997,13605.409999999998,3912.4600000000028,45.905482431953615,1.2005899705014749,1.8486161721325705
8735,SURVILLE ENTERPRISES CORP,16592,B & G Sauternes,11.18,19.99,750.0,412.0,4606.16,386.0,6997.140000000002,5432.000000000002,42.63000000000002,263.32,2390.9800000000023,34.17081836293116,0.9368932038834952,1.5190831408374876
1392,CONSTELLATION BRANDS INC,11443,Ravenswood Petite Sirah Vnts,5.33,7.99,750.0,864.0,4605.120000000001,842.0,7078.180000000004,4547.090000000004,93.41999999999997,79528.99,2473.060000000003,34.93920753640062,0.9745370370370371,1.537024008060594
9552,M S WALKER INC,26391,Pepperwood Grove Chard,5.15,7.99,750.0,894.0,4604.099999999999,1102.0,8214.980000000005,4318.1600000000035,122.48999999999994,55551.819999999985,3610.8800000000056,43.954823992267826,1.232662192393736,1.7842748854282067
10754,PERFECTA WINES,19577,Forma de Art Red,9.45,14.99,750.0,487.0,4602.15,478.0,7130.220000000001,4734.830000000002,53.000000000000014,28720.52,2528.0700000000015,35.45570823901648,0.9815195071868583,1.5493236856686552
10754,PERFECTA WINES,27316,W Selyum Pnt Nr Eastside Rd,54.66,81.99,750.0,84.0,4591.44,14.0,1147.86,819.9,1.55,28720.52,-3443.58,-300.0,0.16666666666666666,0.25
8004,SAZERAC CO INC,2961,W.Laure Weller KY Bourbon,58.82,79.99,750.0,78.0,4587.96,78.0,7019.22,89.99,61.42,50293.62000000002,2431.26,34.63718190910101,1.0,1.5299217953077184
